q1,q2_1,q2_2,q2_3,q2_4,q2_5,q2_6,q2_7,q2_99,q3_1,q3_2,q3_3,q3_4,q3_5,q3_6,q3_7,q3_8,q3_9,q3_10,q3_98,q3_99,q3_98_text,q4_1,q4_2,q4_3,q4_4,q4_5,q4_6,q4_7,q4_8,q4_9,q4_10,q4_11,q4_12,dv1_1,dv1_2,dv2_1,dv2_2,dv3_1,dv3_2,dv4_1,dv4_2,dv11_1,dv11_2,dv17_1,dv17_2,dv30_1,dv30_2,dv6_1,dv6_2,dv28_1,dv28_2,dv5_1,dv5_2,dv31_1,dv31_2,dv7_1,dv7_2,dv8_1,dv8_2,dv12_1,dv12_2,dv13_1,dv13_2,dv14_1,dv14_2,dv15_1,dv15_2,dv16_1,dv16_2,dv10_1,dv10_2,dv18_1,dv18_2,dv19_1,dv19_2,dv33_1,dv33_2,dv20_1,dv20_2,dv21_1,dv21_2,dv22_1,dv22_2,dv23_1,dv23_2,dv24_1,dv24_2,dv25_1,dv25_2,dv26_1,dv26_2,dv27_1,dv27_2,dv29_1,dv29_2,dv32_1,dv32_2,dv9_1,dv9_2,dv34_1,dv34_2,q5_1,q5_2,q5_3,q5_4,q5_5,q5_6,q5_98,q5_98_text,q6_1,q6_2,q6_3,q6_4,q6_5,q6_6,q6_7,q6_99,q6_99_text,q7_1,q7_2,q7_3,q7_4,q7_5,q7_6,q7_7,q7_99,q7_99_text,q8_1,q8_2,q8_3,q8_4,q8_5,q8_6,q8_7,q8_99,q8_99_text,q9,q10,q11,q12,q13_1,q13_2,q13_3,q13_4,q13_5,q13_6,q13_7,q13_8,q13_9,q13_10,q13_11,q13_12,q13_13,q13_14,q13_15,q13_16,q13_17,q13_18,q13_19,q13_99,q14_1,q14_2,q14_3,q14_4,q14_5,q14_6,q14_7,q14_8,q14_9,q14_10,q14_11,q14_12,q14_13,q14_14,q14_15,q14_16,q14_17,q14_18,q14_19,q14_20,q15_1,q15_2,q15_3,q15_4,q16,q17,q18,q19,q23_1,q23_2,q23_3,q23_4,q23_5,q23_6,q23_7,q23_7_text,q20,q21_1,q21_2,q21_3,q21_4,q22,prolific_pid,test1,test2,test3,test4,test11,test17,test30,test6,test28,test5,test31,test7,test8,test12,test13,test14,test15,test16,test10,test18,test19,test33,test20,test21,test22,test23,test24,test25,test26,test27,test29,test32,test9,test34
1,1,1,1,1,1,1, , ,1, , ,1,1, , , ,1, , , , ,1,1,1,1,4,4,4,4,4,4,1,1, , ,5,5, , ,4,4, , , , ,4,4, , ,2,5,2,5, , ,2,4, , , , ,5,5, , , , , , , , , , ,5,5, , ,4,4, , , , ,4,3, , , , , , ,5,4, , ,5,5,4,4, , ,1,1, ,1,1, , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , ,3, , ,4, , , , , , , , , ,1,1,1, , , ,1, , , , , , , , , , , , , ,3,6,4, , , ,3, , , , ,2, , ,3,7,2,1996,2, , , , , , , , ,2, , , , ,44,66aa2fc0fe67c5d24078ea29, ,2D, ,4C, , ,30B, ,28B,5E, ,7C, , ,13B, , , , , ,19A, ,20B, , ,23E, , , ,27D, ,32D,9C, 
2,1,1,1, , ,1, , ,1,1, , , , ,1, ,1, , , , ,2,4,2,1,4,4,4,4,4,4,1,1,4,4, , , , , , ,3,4,4,5, , ,3,3, , , , ,4,5,4,5, , , , , , , , ,2,3, , , , ,5,5, , , , ,5,5, , , , , , ,2,3, , , , ,4,4,4,5, , ,5,5, , , , , ,1, ,1, , ,1, , , , ,1,1, , , , , , , , , , , , , , , , , , , , ,1,4, , , , ,1, ,1,1, , , ,1, , ,1,1, , , , , , , , ,4, ,1,3, , , ,2, , ,1,6, , , , , , , ,3, , ,5,1,2000,1, , , , , , , , ,2, , , , ,21,62e05742fafd80b3f0c2e20b,1E, , , ,11C,17D, ,6B, , ,31A,7A, , , , ,15B, , ,18B, , ,20C, , , ,24C, , ,27F,29E, ,9D, 
1,1,1,1,1,1,1,1, ,1,1, , , ,1,1,1,1,1, , , ,2,2,1,1,1,4,4,4,1,2,1,1, , , , ,4,4,4,4, , , , ,3,2, , ,3,4,4,5, , , , ,4,4, , , , , , ,4,4, , , , , , ,4,4, , , , ,4,5, , , , , , ,4,3,4,3, , , , ,3,3, , ,4,4, , , ,1, ,1, , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , ,2,3, , , , ,1, , ,1,1,1, , , , , , ,1, , ,1, , , , ,1, , ,3,2,4, , , , , , ,2, , ,3, , , ,3, , ,7,1,1971,2, , , , , , ,1,Diabetic,1, , , ,1,36,660c9c1f2573830cbb45367a, , ,3E,4A, , ,30E, ,28C,5A, , ,8E, , , ,15F, , , ,19D, , ,21B, , , ,25B,26E, , ,32E, ,34D
1,1,1,1,1,1,1,1, ,1,1, , , , , , ,1,1, , , ,2,2,2,1,1,4,4,4,4,2,1,1, , , , ,4,5, , ,4,5,4,4, , , , ,4,5,5,5, , , , ,4,5, , ,4,5, , , , , , ,4,4, , , , , , , , ,4,5, , , , , , ,5,1,5,5, , ,5,5, , ,3,3, , , , , ,1,1,1, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,2,3, , ,1, , ,1, , , , , , , ,1, ,1, , , , , , ,4, , ,5, , , , , , , ,4, ,6, , , , , , , , , , ,5,2,1995,1, , , , , , , , ,2, , , , ,23,5e9902c3a64f740009842923, , ,3C, ,11B,17C, , ,28C,5C, , ,8B, ,13A, , , ,10B, , , , ,21E, , , ,25A,26D, ,29C, ,9E, 
2,1, , , ,1,1, , , ,1, , , , , , , , ,1, ,Pizza rolls,2,3,2,2,2,4,1,4,4,2,2,1, , , , ,1,3, , ,1,2, , ,1,4, , ,1,5, , ,1,4,1,4, , , , , , ,1,4, , , , , , , , ,1,3, , , , , , ,1,3,1,4, , , , ,1,4, , ,1,5, , , , ,1,1, , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , ,1, ,1,1, , , , , ,1, , , , , , , , , , ,2, ,3,2, , , , , ,3, , , , , , , , , , ,99,2,2000,1, , , ,1, , , , ,2, , , , ,7,6711938cdab75bc0f20337b5, , ,3F, ,11F, ,30D, ,28E, ,31B,7E, , , ,14E, , , , ,19E, , , ,22F,23A, , ,26B, ,29F, , ,34F
1,1,1,1,1,1,1,1, ,1,1, ,1, , ,1, ,1,1, , , ,1,4,1,1,4,4,4,4,4,1,1,1, , ,5,5, , , , ,5,5, , ,5,5,4,5, , ,4,4, , , , , , ,5,5, , , , , , ,5,5,5,5, , , , , , ,5,5, , , , , , , , ,5,5, , ,5,5, , ,5,5,3,4, , ,1, ,1,1,1, , , ,1, , , , , ,1, , , , , , , , , , , ,1, , , , , , , , ,2,4, ,5, ,1,1,1,1, ,1, ,1, , , ,1, , , , , , , , ,2,2,3,2, ,2, ,4, , , ,2, , , , , , , ,1,2, ,3,5,1,1992,2, , , , , , , , ,1, ,1,1, ,41,62a885d5b6af18b3d4579e1b, ,2E, , ,11A, ,30A,6E, ,5F, , , ,12E, , , ,16D,10C, , , ,20E, , , , ,25B, ,27F, ,32E,9D, 
1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , ,1,2,1,1,1,4,1,4,3,4,1,1,5,5, , , , ,3,4, , ,4,4, , ,3,2, , , , ,5,4, , ,4,4, , , , , , ,2,3, , , , ,4,4, , , , , , ,4,5, , ,5,5, , , , , , ,4,4, , ,4,5,4,4, , , , , ,1, , , , , , , , , , ,1, , , , , , , , ,1, , ,1, , , , , , , , ,4,4,4,5,1, , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , ,4,7,2,1981,2, , , , , , , , ,2, , , , ,15,5c95493ddd325800166f838a,1C, , ,4E, ,17D, ,6E, , ,31C, ,8D, , , ,15E, , ,18D, , , ,21A, ,23D, , , ,27A, ,32A,9B, 
1,1,1,1,1,1,1,1, ,1,1, , , , ,1, , , , , , ,2,4,1,1,1,4,4,4,4,4,1,2, , ,2,4, , ,1,4, , , , ,4,2,2,2, , , , ,4,4, , , , ,2,3, , ,1,2, , , , , , , , , , ,4,4, , , , ,4,3, , ,1,2, , , , ,2,3, , ,4,4,4,4, , , ,1, , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , ,3,2, , ,1, , , ,1, , , , , , , , ,1,1,1, , , , ,3, , , ,2, , , , , , , , ,3,3,2, , , , , , , , ,7,2,1971,2, , , , , , , , ,2, , , , ,18,6720f4ced2a11d4e702566fa, ,2E, ,4F, , ,30C,6A, , ,31E, , ,12F, ,14B, , , , , ,33D, , ,22C, ,24A, , ,27C, ,32C,9F, 
1,1,1,1,1,1,1, , ,1,1, , , ,1,1,1,1,1, , , ,1,4,2,1,4,4,4,4,4,3,1,1, , , , ,4,4,4,4, , , , ,4,4, , ,4,4, , ,4,4, , , , ,4,4, , , , ,4,4, , , , ,4,4, , , , , , ,4,4, , , , ,4,4, , ,4,3, , , , ,4,4, , ,4,4, , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , ,6,1,1977,1, , , , , , , , ,2, , , , ,45,67ac2d0113b62dcb4de4a49e, , ,3C,4D, , ,30F, ,28A, ,31C, , ,12A, , ,15E, , ,18C, , , ,21F, , ,24B, ,26A, , ,32B, ,34A
1,1,1,1,1,1, ,1, ,1, , ,1, ,1,1,1,1, , , , ,1,4,1,1,4,4,4,4,4,4,1,2, , ,4,4, , , , ,4,4,5,5, , , , ,4,4,3,3, , ,3,3, , , , , , , , , , ,4,5, , , , , , ,4,4,5,5, , , , , , , , ,4,4,4,4, , ,4,4, , , , ,4,4,1, , ,1, , , , , , , , , , , , , , , , , , , , , , ,1, , , ,1, , , , ,2, , ,2, ,1, , , , ,1,1, , , , ,1, , ,1, , , , , ,1, , , , ,2,1, , , , ,1, , ,3, , , , ,1, , ,3,5,1,1983,2, , , , , , , , ,1, , ,1,1,39,5d1fee93a3262d0019af14d2, ,2E, , ,11A,17A, , ,28D,5B, ,7D, , , , , ,16D, , , ,33C,20A, , , , ,25C,26C, ,29B, , ,34B
2,1, , ,1, ,1,1, ,1,1, ,1, ,1, ,1, , , , , ,1,2,2,1,1,4,4,4,1,4,1,4, , , , ,3,3, , ,3,3, , ,5,5,3,4, , , , ,4,4,3,4, , , , ,4,4, , , , , , , , , , , , ,4,4,4,4, , , , ,2,3, , , , , , ,4,4, , ,5,4,4,4, , ,1, , ,1, , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,1,None,1,3, ,5, ,1, , , ,1,1, , , , , , , , , , ,1, , , ,2, , , ,5,5, , , , , , , , , , ,2, , ,1,3, , ,7,1,1975,2, , , , , , , , ,1, , ,1,1,45,66ddaada62f406b5bf2e0542, , ,3D, ,11E, ,30C,6E, , ,31A,7B, , ,13B, , , , , , ,33C,20B, , ,23C, , , ,27F, ,32F,9B, 
2,1,1,1,1,1,1, , ,1, , , , , ,1, , , ,1, ,Frozen sausage and pizza,1,3,2,2,1,2,2,4,4,4,2,1, , , , ,2,3,2,4, , , , ,2,3,3,3, , ,3,4, , , , ,3,2, , , , ,4,4, , , , , , , , ,2,3, , ,3,4, , , , , , ,1,3, , ,3,3, , ,3,4, , , , ,3,3, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , ,1, , , ,1, , , , , , , , , , , , , , , ,4, , , ,5, , , , , , , , , , ,99,2,1974,1, , , ,1, , , , ,2, , , , ,11,66355533b5387d194cc4f9bf, , ,3B,4B, , ,30F,6B, ,5E, , ,8B, , ,14E, , , , ,19E, ,20E, , , ,24E, ,26E, ,29F, , ,34F
1,1,1,1,1,1,1,1, ,1,1,1,1,1,1, , ,1,1, , , ,1,2,2,2,2,2,1,2,2,1,2,1,3,4, , , , , , ,3,4,4,4, , , , ,5,5,2,4, , , , , , ,5,5,5,5, , , , , , ,4,5, , , , , , , , , , ,5,3,4,4, , , , , , ,5,4,4,5, , , , ,2,4,1, , , , ,1, , ,1, , , , , , , , , , , , , , ,1, , , , , , , , ,1, , ,4,4,5,5,1, , , ,1,1, , ,1,1, ,1, , , , , , , , ,4, , , ,4,4, , ,4,5, ,4, , , , , , , , ,4,3, , ,7,1,1989,2, , , , , , , , ,2, , , , ,14,669bd78975f22207e8e90ac0,1F, , , ,11E,17C, , ,28A,5C, , , ,12A,13C, , , ,10E, , , , , ,22A,23F, , , ,27B,29D, , ,34B
1,1,1,1,1,1,1, , ,1,1,1, , , ,1, ,1,1, , , ,4,4,1,1,1,1,1,4,4,1,1,1, , ,2,4, , ,2,1, , ,1,2, , ,1,1, , ,1,4, , ,4,4, , , , , , , , , , ,1,2,2,5, , , , , , , , ,4,4, , , , , , ,4,1,4,4, , , , ,1,3,4,4, , , , ,1,1, , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , ,1,4,4, , , , , , , , , ,1, ,1, , , ,1, ,1, , , , , , , , , , , ,2, ,1, , , ,3, ,3, , , , , , , ,5,2,1985,2, , , , , , , , ,2, , , , ,36,65c0426ec8e91b3051f3a0b4, ,2F, ,4C, ,17B, ,6F, ,5B, ,7B, , , , , ,16B,10E, , , , ,21D, , , ,25A,26A, , ,32B,9A, 
1,1,1,1,1,1,1,1, ,1,1,1,1,1,1,1,1,1,1, , , ,1,1,1,1,1,3,3,3,2,1,1,1,4,4, , , , , , ,3,4, , ,4,4, , ,4,4, , ,4,5, , ,4,4, , , , , , ,3,4, , , , , , ,3,3, , , , , , ,3,3, , , , ,5,3, , ,4,4,4,4, , ,3,4, , ,1, ,1,1, , , , ,1,1, , , , , , , , ,1, , , , , , , ,1, , , , ,1, , , ,3,4,3,3, , , ,1, , , , ,1,1,1,1, , , ,1,1,1, , , , , ,2, , , , ,3,3,1,2, , , ,2,2,2, , ,1,2, ,2,4,2,1992,2, , , , , , , , ,1, ,1,1,1,10,599de70d8a6cc5000128f980,1B, , , ,11C, ,30D, ,28F, ,31F, ,8F, , , ,15F, , , ,19E, , , ,22D, , ,25E, ,27D,29B, ,9D, 
1,1,1,1,1,1,1,1, ,1, , , , ,1,1, , ,1, , , ,2,1,4,1,4,3,4,4,3,2,1,1,2,3, , , , ,4,4, , , , ,3,3, , ,3,5,4,5, , ,3,4, , , , , , , , , , ,2,4, , , , , , ,3,4, , , , ,2,3, , ,3,4, , ,1,4, , ,2,4, , , , ,3,3, , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , , , , , , , , , , , , ,1, , ,1, , , , , , , , , , , , , , , , ,4, , ,3, , , , , ,7,2,1990,2, , , , , , , , ,1, ,1,1, ,26,6144b5f840c9ccbec2879397,1E, , ,4A, , ,30A, ,28B,5F, ,7E, , , , , ,16A, , , ,33A, , ,22C, ,24E, ,26C, ,29A, , ,34A
1,1,1,1,1,1,1,1, , ,1, ,1, , , ,1,1,1, , , ,1,4,1,1,4,4,4,4,4,1,1,1,3,3, , , , , , ,3,3,2,3, , , , ,2,4,4,4, , , , , , ,3,3, , ,4,4, , , , , , ,3,4, , , , ,3,3, , , , ,4,3, , , , , , ,1,3, , ,4,4,3,3, , , , , , , , , , , , , , , , ,1, , , , , , , , , , , ,1, , , , , , , , , ,5, ,5, ,1, , , , , , , , , , ,1, ,1, , , , , , ,6, , , , , , , , , , ,6, ,6, , , , , , , , ,3,7,2,1984,2, , , , , , ,1,none,1, , ,1, ,45,65d506eb63cfbf1718c20879,1A, , , ,11F,17A, , ,28D,5A, , , ,12F, ,14B, , , ,18F, , ,20C, , ,23D, , , ,27E, ,32C,9F, 
1,1,1,1,1,1,1, , ,1, , , , , ,1,1,1,1, , , ,1,4,2,1,1,4,4,4,3,4,1,1,4,3, , , , ,2,3, , , , ,4,4,4,4, , , , ,4,3, , ,4,3, , , , ,4,4, , , , ,4,4, , , , , , , , , , ,4,3, , , , ,2,4, , ,4,2,4,5, , ,3,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , ,1, , , , ,1, ,1, ,1, ,1, , , , , , , , ,2, , , , ,2, ,3, ,3, ,3, , , , , , , , ,7,2,1992,1, , ,1, , , , , ,2, , , , ,39,5d15160539eeea001683830c,1D, , ,4D, , ,30E,6A, , ,31E, ,8A, , ,14A, , ,10B, , , , , ,22E, , ,25F, ,27A,29E, ,9E, 
1,1,1,1,1,1,1,1, , ,1, , , , ,1, ,1, , , , ,1,1,3,2,1,4,4,3,4,3,3,1, , , , ,4,5,3,4, , ,1,5, , ,3,4, , , , ,3,4, , ,3,4, , ,4,4, , , , , , , , ,2,4, , , , , , ,2,3, , ,3,4, , , , , , ,3,4, , ,1,3, , ,3,4, , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , ,1, , ,1, , , ,1,1,1,1, ,1, ,1,1, , , , ,3, , ,3, , , ,3,3,3,3, ,4, ,4,3, , , , , , , ,7,2,1988,2, , , , , , , , ,1, , ,1, ,10,5bc79ce8f653a50001ce430e, , ,3A,4E, ,17D, ,6C, , ,31D, ,8E, ,13D, , , , ,18C, , , ,21C, ,23C, , , ,27C, ,32D, ,34D
1,1,1, ,1,1,1, , ,1, , , , , , , , , , , , ,2,3,3,1,3,4,4,4,3,2,2,1, , ,1,5, , , , ,2,3,1,3, , , , ,1,5, , ,2,4,2,4, , , , ,3,3, , , , , , , , , , ,3,4, , , , ,4,4, , , , ,1,1, , ,3,3, , ,2,4, , , , ,2,2, , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , ,1, , , , ,1, , , , , , , , , , , , , , ,99,2,1990,3, , , , , , , , ,1, , ,1, ,16,5c92579b7f6964000159f1f9, ,2A, , ,11B,17B, , ,28E, ,31B,7D, , ,13F, , , , , ,19C, , ,21B, , ,24C, ,26D, ,29C, , ,34E
2,1,1,1,1,1,1,1, ,1,1, ,1,1, ,1,1,1, , , , ,3,4,2,3, ,3,3,4,3,2,4,3, , ,5,4, , , , ,4,5,4,5, , ,5,5, , ,5,5, , , , , , ,4,4, , , , ,4,5, , , , ,5,5, , , , ,4,4, , , , ,5,5, , , , ,4,5, , , , ,5,5,5,5, , , , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , ,1, , , , ,3,3, ,2,1, , , , ,1, , , , , ,1, ,1, ,1, , ,1, ,3, , , , ,3, , , , , ,2, ,1, ,2, , ,2, , , , , ,5,1,1982,2, , , , , , ,1,none,2, , , , ,36,66fd1af87dccbd508244cd7e, ,2B, , ,11D,17C, ,6D, ,5D, , , ,12C, , ,15C, , ,18D, , ,20A, , ,23E, , ,26B, , ,32A,9C, 
1,1,1,1,1,1,1,1, ,1, , , , , ,1, ,1, , , , ,2, ,1,1,2,4,2,2,2,1,1,1, , , , ,3,3,3,4, , , , ,4,3, , ,3,3, , ,4,3, , , , ,3,3, , , , ,3,3, , ,3,3, , , , , , ,2,4, , , , , , ,3,4, , , , ,3,4, , ,4,4, , ,3,3, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3, , , , , , , , , , , ,1,1, , , , , , , , ,1, , , , , , , , , ,4,5, , , , , , , , ,3, , , , , ,99,2,1981,2, , ,1, , , , , ,2, , , , ,33,5fc98fe1b105424d4b03381b, , ,3F,4E, , ,30B, ,28C, ,31D, , ,12B, , ,15A, ,10F, , , ,20D, , , ,24A, , ,27B, ,32E, ,34C
1,1,1,1,1,1,1, , ,1, , , , , ,1, , ,1,1, ,Pot pies,2,4,1,1,2,4,4,2,4,1,1,1, , , , ,4,4, , ,2,4, , ,4,2,4,4, , ,2,4, , , , ,2,2, , , , , , , , ,2,4, , , , , , ,4,2, , ,2,4, , , , , , ,2,2,4,2, , , , ,4,4,4,4, , , , , ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , ,1,1, ,1, , ,1, , , , , ,1, , , , , , , ,5,5, ,6, , ,3, , , , , ,3, , , , , , , , ,7,2,1997,1, , , , , , , , ,2, , , , ,26,615001307e692505e491bf18, , ,3E, ,11E, ,30D,6F, ,5B, , ,8C, , , , ,16C, , , ,33D, ,21A, , , ,25D,26F, , ,32B,9C, 
2,1,1,1,1,1,1, , , ,1, , , , , , ,1, , , , ,1,2,1,1,2,2,4,4,4,2,2,1,1,3, , , , , , ,2,3,1,3, , ,3,3, , , , ,1,3,2,2, , , , , , , , , , ,5,2,1,3, , , , , , , , , , ,3,2,2,3, , , , , , ,1,2,2,4, , , , ,2,4, , , , , , , , , , , , , , , ,1,petite cuisine, , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , ,1, , , , ,1,1, ,1, , , , , , , , , , , ,3, , , , ,3,3, ,3, , , , , , , ,7,1,1980,3, , , , , , , , ,1, , ,1, ,10,6726a7535e4d1f178f01d23d,1C, , , ,11D,17D, ,6E, , ,31F,7F, , , , , ,16C,10A, , , , , ,22B,23F, , , ,27F,29C, , ,34C
1,1,1,1,1,1,1, , ,1, , , , ,1, ,1,1,1, , , ,1,2,1,1,1,1,3,4,4,2,1,1, , ,1,4, , ,3,4, , , , ,4,1, , ,3,5,3,5, , , , ,3,4, , , , ,1,2, , , , , , , , , , ,4,4, , ,4,4, , , , ,2,1, , ,5,1, , , , ,3,4,3,3, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5, , , , , , , ,1, , , ,1,1, , , ,1, ,1, , ,1, , , , , ,4, , , ,5,4, , , ,5, ,3, , ,4, , , , , ,7,2,1986,2, , , , , , , , ,2, , , , ,36,65dfd1cdf84b3237168a720b, ,2C, ,4C, , ,30C, ,28F,5E, , ,8A, , ,14D, , , , , ,33B, ,21E, , ,24D, ,26A, , ,32C,9B, 
1,1,1,1,1,1,1,1, ,1,1,1, ,1,1,1, , ,1, , , ,1,1,2,1,2,4,4,4,4,3,1,2, , ,5,5, , ,4,4, , , , ,4,4,5,5, , , , ,4,4, , , , ,5,5,5,5, , , , , , ,4,5, , , , , , , , ,5,5, , , , , , ,4,4, , ,4,4,2,2, , ,4,3, , , , , ,1,1, , , ,1,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , ,3,3,4, , , , ,1,1, , , , ,1, ,1, ,1,1, , , , , , , , ,4,3, , , , ,4, ,3, ,3,3, , , , , , ,3,3, ,99,3,1998,2, , , , , , ,1,Lactose Intolerance,1, ,1,1, ,1,663b988d3ac5146bb74bc301, ,2B, ,4A, , ,30B,6D, , ,31E, , ,12E,13F, , , ,10D, , , , ,21D, , , ,25B, ,27A,29B, ,9D, 
1,1,1,1,1,1,1,1, ,1,1,1, , ,1,1,1,1, , , , ,1,1,1,1,1,4,4,4,4,4,1,1, , , , ,5,5, , ,5,5, , ,5,2,5,5, , , , ,5,5, , , , ,5,5, , , , ,5,5, , , , , , , , ,5,5, , , , ,5,5, , , , ,4,2,5,5, , ,5,5, , ,5,5, , ,1, ,1, , , , , ,1,1, , , , , , , ,1, , , , , , , , , , , , , , , , , ,1,3,3, , ,1,1,1,1,1, , ,1,1, ,1, ,1,1, , , , , , ,3,3,3,1,3, , ,1,4, ,1, ,1,2, , , , , ,2,1,1, ,5,1,1990,2, , , , , , , , ,2, , , , ,23,628f827eeb876ed2617881e7, , ,3E, ,11C, ,30F,6B, , ,31A, , ,12D, , ,15D, , , , ,33E, , ,22F, , ,25E,26E, ,29D, ,9A, 
2,1,1,1, ,1,1,1, ,1,1,1, ,1,1, ,1, , , , , ,1,1,1,1,2,2,3,4,3,1,1,2, , , , ,5,5, , ,5,5,5,5, , , , ,2,4,5,5, , , , ,5,5, , , , , , , , ,2,3, , ,5,4, , , , , , , , ,4,5,4,4, , , , ,1,1, , , , ,1,2, , ,4,5, , , ,1, , , , ,1, , , , , , , , ,1, , , , , , , , , , , , , , , , , ,4,3,4, ,1,1, , ,1, ,1, ,1, , , , , ,1,1, , ,1, ,2,3, , ,2, ,3, ,3, , , , , ,3,3, , ,2, , ,1,3, ,6,1,1986,2, , , , , , , , ,2, , , , ,5,5f276d8f38b9f857f5cebf21, , ,3F, ,11B,17C, , ,28E,5C, , ,8B, , , , ,16E, ,18A, , , , ,22A,23B, , ,26B, , ,32F, ,34E
1,1,1,1,1,1,1, , ,1,1,1, , ,1,1, ,1,1, , , ,4,4,1,1,1,1,4,4,4,1,1,1,4,5, , , , ,4,4, , , , ,4,5, , ,4,4, , ,5,5,5,5, , , , , , ,5,5, , , , , , , , ,5,5, , , , , , ,5,5, , ,5,5, , , , ,5,5, , ,5,5, , ,5,5,1, , ,1, , , , ,1,1, , , , , , , ,1,1, , , , , , , , , , , , , , , , ,3,3,4, , ,1,1, , , ,1,1,1, , , , , , ,1, , ,1, , ,2,2, , , ,1,1,2, , , , , , ,2, , ,1, ,4,4,4, ,7,2,1972,1, , , , , , ,1,Low Sugar diet,2, , , , ,39,66992c1c63c04cbaa3842e2f,1F, , ,4A, , ,30F, ,28E, ,31B,7A, , , ,14C, , , , ,19F, , , ,22A, ,24F, , ,27C, ,32D, ,34B
1,1,1,1,1,1,1,1, ,1, , , , , , , ,1, , , , ,3,3,1,1,3,4,4,4,4,4,3,1, , ,3,3, , ,3,3, , ,3,3, , ,3,3, , ,1,5, , , , , , ,3,3, , , , , , ,4,4, , ,3,2, , , , ,3,3, , , , , , , , ,4,2, , ,5,5, , ,4,4,3,3, , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, , , , , , , ,1, , , , , , , , , , , , , , , , , , , ,4, , , , , , , , , , , , , , , , , , , ,7,2,1977,2, , , , , , , , ,2, , , , ,10,5d37de63b78497001ad6b44b, ,2C, ,4E, ,17C, ,6A, ,5F, , , ,12F, , , ,16F, ,18B, , ,20F, , , , ,25C, ,27D, ,32A,9E, 
1,1,1,1,1,1,1, , ,1, , , , , ,1, ,1,1, , , ,1,4,1,1,1,1,4,4,4,4,1,1, , ,4,5, , ,4,4, , , , ,5,4, , ,4,3, , ,5,4,4,4, , , , , , , , ,4,4, , , , , , ,4,4, , ,4,4, , , , ,1,3, , , , ,5,4, , ,5,5, , ,4,4, , , , , , ,1, ,1,real good, , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , ,1,1, , ,1, , , , , , , , , , , , , , , ,1,1, , ,1, , , , , , , , , , ,7,2,1997,3, , , , , , , , ,1, , ,1, ,33,5f54204e8d88ed78a36872ac, ,2F, ,4F, , ,30E, ,28A, ,31F,7B, , , , ,15B, , , ,19D, ,20C, , ,23D, , ,26C, ,29E, ,9D, 
1,1,1,1,1,1,1, , ,1, , , ,1,1,1, ,1,1, , , ,1,4,1,1,1,3,4,4,4,4,1,1, , , , ,4,5, , ,3,5, , ,5,1,4,2, , , , ,4,3, , ,5,5, , , , , , , , ,5,4, , , , ,5,2, , , , ,5,5, , , , ,4,5, , , , ,4,4,2,4, , , , ,4,4, , ,1,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , ,1, ,1, , ,1, , , , , , , , , , , , , , ,2, ,2, , ,3, , , , , , , , , , ,7,2,1976,2, , , , , , , , ,2, , , , ,39,5b9dbc7be671c60001226570, , ,3A, ,11C, ,30A,6B, , ,31A, ,8F, , , , ,16D, , ,19B, , ,21C, , ,24B, , ,27F,29D, , ,34F
